t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
3222.399,-0.8327,0.8864,10.4066,0.0316,0.056,0.014,,,,,,52.4084495,-1.6029193,6.913888889,69.777
3222.499,-0.1422,0.7758,9.9723,-0.0591,-0.0273,0.0476,,,,,,52.4084517,-1.6029099,6.866666667,69.139
3222.599,-0.9615,0.2088,9.8534,0.0002,0.0321,-0.0141,,,,,,52.408454,-1.6029006,6.85,68.893
3222.7,-0.382,0.3396,9.7657,-0.0069,-0.0209,-0.0019,,,,,,52.408456,-1.6028912,6.822222222,69.612
3222.8,-1.1629,0.2532,10.2938,0.0328,0.0452,-0.0137,,,,,,52.4084583,-1.6028821,6.780555556,68.335
3222.899,-1.0804,0.6084,10.1058,0.0215,0.0135,0.0002,,,,,,52.4084603,-1.6028728,6.705555556,69.719
3222.999,-1.8881,1.1807,9.9554,0.1162,0.0139,0.0458,,,,,,52.4084626,-1.6028638,6.647222222,68.527
3223.099,-2.1057,0.7633,10.4412,0.2287,0.0047,0.0456,,,,,,52.4084648,-1.6028549,6.572222222,68.224
3223.2,-0.7149,-0.0931,9.3501,-0.17,0.0458,-0.0329,,,,,,52.4084668,-1.6028461,6.522222222,68.83
3223.3,0.083,1.2388,7.4799,-0.2085,0.0343,-0.0705,,,,,,52.4084691,-1.6028375,6.397222222,67.84
3223.4,-1.468,1.2204,13.1991,0.0672,-0.1005,-0.0027,,,,,,52.4084709,-1.6028286,6.111111111,69.464
3223.499,-3.013,1.3043,13.9203,-0.1004,-0.0216,-0.0072,,,,,,52.4084733,-1.6028199,6.272222222,68.078
3223.599,1.9961,0.8039,9.6343,0.0421,-0.1482,0.0511,,,,,,52.4084753,-1.6028118,6.175,67.645
3223.699,1.4652,0.4621,7.3653,0.0293,-0.081,-0.0064,,,,,,52.4084771,-1.6028038,6.197222222,69.567
3223.799,3.2222,-1.0479,7.5242,-0.476,-0.0031,0.0578,,,,,,52.4084792,-1.6027954,6.2,68.296
3223.9,-2.1153,0.3613,10.304,-0.6001,0.0104,0.0544,,,,,,52.4084812,-1.6027871,5.969444444,68.481
3224,-2.2035,0.6338,12.1592,-0.0724,0.0194,-0.0003,,,,,,52.4084834,-1.6027784,5.877777778,68.366
3224.1,-2.6221,0.9644,12.0611,-0.1018,-0.0393,0.0033,,,,,,52.4084856,-1.6027697,6.061111111,68.747
3224.2,-0.5053,0.5576,8.7596,0.0166,-0.0055,-0.028,,,,,,52.4084875,-1.6027616,6.130555556,68.47
3224.3,-0.0806,0.4819,8.5695,0.2223,-0.049,0.054,,,,,,52.4084895,-1.6027537,6.161111111,67.785
3224.4,0.6314,-0.4215,9.9496,0.0634,-0.0187,0.0358,,,,,,52.4084922,-1.6027461,6.1,65.917
3224.5,0.2547,-1.3027,11.0369,-0.2223,0.0587,-0.0072,,,,,,52.4084954,-1.6027385,6.030555556,63.74
3224.6,-1.9066,0.3841,9.6275,-0.2209,-0.0216,0.0062,,,,,,52.4084986,-1.602731,6.052777778,61.58
3224.699,-1.3728,-0.0927,9.6731,0.2809,0.018,-0.0449,,,,,,52.408502,-1.6027237,6.1,58.891
3224.8,0.5234,-0.4834,10.6494,0.0132,-0.0766,0.0802,,,,,,52.4085042,-1.6027156,6.141666667,61.017
3224.9,0.8398,-0.9461,10.0623,-0.0424,-0.0725,-0.0238,,,,,,52.4085064,-1.6027075,6.144444444,63.112
3224.999,-1.6133,-0.2843,9.5819,0.0611,-0.0408,-0.0461,,,,,,52.4085083,-1.6026992,6.163888889,65.826
3225.099,-1.1222,-0.6336,10.1021,0.0102,-0.1014,0.0119,,,,,,52.4085101,-1.6026907,6.161111111,67.763
3225.199,1.864,-3.4854,10.7615,-0.0692,-0.0695,0.0404,,,,,,52.408512,-1.6026823,6.172222222,68.776
3225.299,0.4972,0.6221,9.613,-0.1741,0.0349,-0.0793,,,,,,52.4085139,-1.6026738,6.213888889,69.064
3225.399,-1.5775,-1.0916,9.9208,0.0835,-0.0548,-0.0393,,,,,,52.4085156,-1.6026652,6.188888889,70.265
3225.499,-1.3527,0.1686,10.2981,-0.0478,-0.1006,0.0019,,,,,,52.4085175,-1.6026565,6.216666667,70.337
3225.599,0.1885,-2.4492,11.3458,-0.1677,0.0023,-0.0444,,,,,,52.4085191,-1.6026478,6.202777778,71.33
3225.699,1.4257,-0.8175,11.2565,-0.1223,0.0766,-0.0601,,,,,,52.408521,-1.6026392,6.211111111,70.861
3225.799,0.5185,-1.0901,10.9186,-0.0403,-0.1575,0.0909,,,,,,52.4085226,-1.6026304,6.247222222,71.668
3225.899,-0.5069,-1.3482,10.2425,0.063,-0.1222,0.0343,,,,,,52.408524,-1.6026217,6.255555556,73.017
3225.999,1.0876,0.0353,10.3182,-0.2118,-0.1611,0.0489,,,,,,52.4085258,-1.602613,6.213888889,72.618
3226.099,-1.5404,0.1356,11.4434,-0.1465,-0.0531,-0.0914,,,,,,52.4085273,-1.6026042,6.233333333,72.993
3226.199,2.9984,-0.8088,10.185,-0.4413,-0.1423,0.076,,,,,,52.4085287,-1.6025953,6.172222222,73.945
3226.299,-3.2083,-0.6252,9.6275,-0.5428,-0.1824,0.1634,,,,,,52.4085299,-1.6025862,6.266666667,75.516
3226.399,-2.973,0.1223,12.4669,0.4216,-0.1329,0.0232,,,,,,52.4085314,-1.6025771,6.269444444,75.372
3226.499,-2.6318,0.4813,12.7056,0.5582,-0.2513,0.0747,,,,,,52.4085326,-1.6025681,6.327777778,76.167
3226.599,0.6535,0.2387,10.0543,-0.2315,-0.1867,0.1226,,,,,,52.4085335,-1.6025592,6.391666667,78.43
3226.699,-0.9016,-3.1948,8.3772,-0.1559,-0.3554,0.2235,,,,,,52.4085345,-1.6025505,6.408333333,79.011
3226.799,0.2545,-0.7863,10.5371,0.2662,-0.1782,-0.0114,,,,,,52.4085356,-1.6025416,6.344444444,78.482
3226.9,0.357,-0.8401,11.0424,0.1933,-0.1565,-0.0244,,,,,,52.4085365,-1.6025325,6.252777778,80.053
3227,-0.4674,-0.0226,10.9881,-0.0701,-0.1182,-0.0016,52.408516,-1.602536,1.780555556,81.13,2,52.4085374,-1.6025232,6.219444444,80.623
3227.099,-1.7957,-0.0792,9.1556,0.0577,-0.1068,-0.0172,,,,,,52.4085383,-1.6025141,6.283333333,80.895
3227.2,-0.4969,-0.4809,9.3608,0.0855,-0.1166,-0.0055,,,,,,52.4085391,-1.602505,6.305555556,81.295
3227.3,-0.4127,-0.3986,10.0128,-0.0701,-0.0753,-0.0113,,,,,,52.4085396,-1.6024961,6.277777778,83.211
3227.399,-0.8028,-0.2571,9.944,-0.0837,-0.0858,0.0175,,,,,,52.4085404,-1.602487,6.263888889,82.77
3227.499,-0.9285,0.1596,9.6939,0.1034,-0.0628,-0.0116,,,,,,52.408541,-1.6024778,6.266666667,83.389
3227.599,-0.5583,0.3625,9.3058,0.0892,-0.0728,0.0103,,,,,,52.4085415,-1.6024687,6.272222222,84.265
3227.699,0.0277,-0.0533,9.811,-0.0366,-0.0402,0.0103,,,,,,52.408542,-1.6024598,6.286111111,84.353
3227.8,-0.6073,-0.5766,10.1626,-0.0071,-0.0108,-0.0494,,,,,,52.4085425,-1.6024507,6.291666667,84.742
3227.899,-0.4484,-0.0422,9.7361,0.0041,-0.0092,-0.0258,,,,,,52.408543,-1.6024414,6.297222222,84.735
3227.999,-0.1225,0.1587,9.6534,-0.0352,-0.0189,0.0265,,,,,,52.4085435,-1.6024323,6.316666667,84.875
3228.099,-0.4278,0.1874,9.815,0.0004,-0.0074,0.0011,,,,,,52.4085439,-1.602423,6.341666667,85.285
3228.199,-0.1957,-0.1736,10.0189,-0.0149,-0.0167,0.0079,,,,,,52.4085444,-1.6024138,6.347222222,85.366
3228.3,-0.2199,-0.1324,10.1452,-0.0197,0.0037,-0.013,,,,,,52.408545,-1.6024046,6.363888889,84.591
3228.399,-0.2892,-0.16,9.677,-0.0036,0.0109,-0.0354,,,,,,52.4085453,-1.6023953,6.383333333,85.604
3228.499,-0.4397,0.1001,9.8022,0.0144,-0.0092,-0.0047,,,,,,52.4085459,-1.6023861,6.388888889,85.075
3228.599,0.1912,-0.2715,10.0416,-0.0512,-0.0012,-0.0077,,,,,,52.4085464,-1.6023768,6.388888889,85.051
3228.699,-0.5226,0.1553,10.0744,-0.0564,0.0019,-0.0221,,,,,,52.4085468,-1.6023673,6.416666667,85.448
3228.8,-0.3283,0.2147,9.5865,0.0248,-0.0027,-0.0021,,,,,,52.4085472,-1.6023582,6.416666667,85.67
3228.899,-0.3371,-0.2611,10.2812,-0.024,-0.0102,-0.0419,,,,,,52.4085477,-1.6023488,6.4,85.353
3228.999,-0.2526,-0.3979,9.9202,0.0097,-0.022,-0.0267,,,,,,52.4085481,-1.6023395,6.405555556,85.734
3229.099,-0.0038,0.5597,9.965,0.024,0.0134,-0.0419,,,,,,52.4085485,-1.6023303,6.413888889,85.804
3229.2,-0.1086,-0.3726,9.8589,-0.0749,0.0238,-0.0186,,,,,,52.4085489,-1.6023208,6.386111111,85.853
3229.299,-0.6175,-0.1469,9.6807,-0.1165,0.0224,0.0143,,,,,,52.4085493,-1.6023115,6.383333333,85.875
3229.4,-0.633,-0.6014,10.0276,0.0567,-0.0003,-0.008,,,,,,52.40855,-1.6023022,6.383333333,84.731
3229.5,-0.4034,0.604,10.2862,0.0803,-0.0036,-0.0164,,,,,,52.4085503,-1.6022928,6.383333333,85.986
3229.6,-0.1716,-0.0641,10.4741,-0.1156,-0.0117,-0.0007,,,,,,52.4085507,-1.6022836,6.372222222,85.723
3229.7,-0.3261,0.6648,9.3292,-0.0915,0.0142,-0.0087,,,,,,52.4085512,-1.6022743,6.369444444,85.689
3229.799,-0.3886,0.2705,9.5679,0.0918,-0.0231,0.0623,,,,,,52.4085518,-1.6022651,6.336111111,84.657
3229.899,-1.1549,0.4204,9.3901,0.0516,0.0066,0.0063,,,,,,52.4085521,-1.602256,6.311111111,85.987
3229.999,-0.3987,0.1091,10.1165,-0.0431,-0.0213,0.0051,,,,,,52.4085525,-1.6022467,6.280555556,86.038
3230.1,-0.3431,0.1181,9.7649,-0.053,-0.0177,0.0022,,,,,,52.4085529,-1.6022376,6.225,85.79
3230.199,-0.7963,0.3295,9.5402,0.0732,-0.0288,0.0089,,,,,,52.4085534,-1.6022286,6.186111111,85.261
3230.3,-0.387,0.5126,9.6192,0.0323,0.0119,-0.0242,,,,,,52.4085539,-1.6022196,6.169444444,85.102
3230.399,-0.3304,0.2208,9.8412,-0.0307,0.0013,0.0231,,,,,,52.4085544,-1.6022107,6.113888889,84.714
3230.499,-0.6015,0.4724,9.8408,0,-0.0053,0.0142,,,,,,52.4085548,-1.6022017,6.061111111,85.268
3230.6,-0.5889,0.2404,9.7314,0.0643,0.0177,0.0169,,,,,,52.4085552,-1.602193,6.036111111,85.615
3230.699,-0.7318,-0.0306,9.72,0.0163,-0.0131,-0.0054,,,,,,52.4085556,-1.6021842,5.955555556,85.623
3230.799,-1.2234,0.6381,9.3424,0.1199,-0.0039,-0.0034,,,,,,52.408556,-1.6021756,5.908333333,85.66
3230.9,-0.7188,0.0459,10.4017,0.0945,-0.0273,0.0302,,,,,,52.4085563,-1.6021671,5.816666667,86.391
3230.999,-0.9884,0.5267,9.5262,-0.0798,0.0025,0.0438,,,,,,52.4085568,-1.6021588,5.7,85.236
3231.1,-1.4449,-0.1779,9.8888,-0.0345,0.0139,0.0012,,,,,,52.4085573,-1.6021506,5.588888889,84.711
3231.199,-0.6014,-0.4344,10.1303,0.0044,-0.0143,0.0262,,,,,,52.4085577,-1.6021426,5.530555556,84.596
3231.299,-0.9075,0.4398,10.1612,-0.0115,0.0367,-0.0158,,,,,,52.4085583,-1.6021348,5.369444444,83.712
3231.399,-1.3493,1.0901,9.4733,0.0726,0.0524,-0.0144,,,,,,52.4085586,-1.602127,5.238888889,84.842
3231.499,1.2752,4.0263,8.0108,0.0234,0.2282,-0.1697,,,,,,52.4085591,-1.6021194,5.166666667,84.674
3231.599,-0.2836,2.2165,10.2584,-0.1269,0.0022,0.0153,,,,,,52.4085596,-1.6021119,4.969444444,84.211
3231.699,-1.0158,1.7561,11.0043,-0.1178,0.0896,-0.0379,,,,,,52.40856,-1.6021045,4.883333333,84.317
3231.799,-2.0745,1.9147,10.3942,0.1075,0.2084,-0.0597,,,,,,52.4085607,-1.6020974,4.808333333,82.651
3231.9,-0.9685,1.7479,9.7194,0.1504,0.1616,0.0137,,,,,,52.4085615,-1.6020906,4.694444444,81.012
3231.999,-1.1321,0.5749,8.8248,0.0939,0.2964,-0.1993,,,,,,52.4085623,-1.602084,4.572222222,79.645
3232.099,0.1101,2.5661,9.5774,-0.2419,0.1753,-0.1104,,,,,,52.4085633,-1.6020776,4.536111111,77.954
3232.2,-0.6972,2.8705,9.6568,-0.1742,0.2865,-0.0863,,,,,,52.4085641,-1.6020714,4.430555556,77.463
3232.299,-1.4865,1.7073,9.7816,0.1638,0.3462,-0.0318,,,,,,52.4085651,-1.6020652,4.375,76.599
3232.399,0.9674,1.5531,10.8407,0.1498,0.3459,-0.0521,,,,,,52.4085661,-1.6020591,4.316666667,75.857
3232.499,0.4503,1.5202,10.2964,-0.1724,0.3229,-0.0531,,,,,,52.4085671,-1.6020532,4.294444444,75.318
3232.599,0.0373,2.2881,9.9424,-0.1106,0.3055,-0.0456,,,,,,52.4085684,-1.6020474,4.286111111,72.785
3232.699,-1.1681,1.2183,9.9908,0.1997,0.4018,-0.0423,,,,,,52.4085699,-1.6020417,4.280555556,70.339
3232.799,0.3059,2.8135,9.8465,0.1774,0.4437,-0.0489,,,,,,52.4085714,-1.6020362,4.269444444,68.535
3232.899,0.4216,2.4774,10.16,0.0261,0.3677,-0.0043,,,,,,52.408573,-1.6020307,4.225,66.626
3232.999,-0.3832,2.2738,9.8666,-0.1074,0.4002,0.0224,,,,,,52.4085749,-1.6020258,4.205555556,63.059
3233.1,-0.2728,2.413,9.9174,0.0754,0.4615,-0.0326,,,,,,52.408577,-1.6020207,4.183333333,59.23
3233.2,-0.1948,1.491,9.741,0.0597,0.4343,-0.0552,,,,,,52.408579,-1.6020159,4.147222222,56.58
3233.299,-0.4671,2.3702,9.7322,-0.0214,0.4712,-0.0444,,,,,,52.4085814,-1.6020115,4.119444444,53.084
3233.399,-1.6245,2.2075,9.745,-0.0103,0.5148,-0.0695,,,,,,52.4085838,-1.6020069,4.083333333,50.715
3233.5,-1.324,2.2708,9.8119,0.0101,0.4983,-0.0201,,,,,,52.4085862,-1.6020027,4.097222222,48.751
3233.599,-0.7266,2.9188,9.7961,0.0058,0.4944,-0.0317,,,,,,52.4085887,-1.6019987,4.086111111,46.67
3233.699,-0.7584,2.2825,9.8478,0.0256,0.5054,-0.0137,,,,,,52.4085913,-1.6019949,4.097222222,44.681
3233.799,-0.9278,1.7128,9.714,0.0411,0.5203,-0.0259,,,,,,52.408594,-1.6019914,4.122222222,41.404
3233.899,-0.4325,1.1076,9.9398,0.0332,0.5238,-0.0424,,,,,,52.408597,-1.6019881,4.152777778,38.139
3234,-1.0384,2.1035,9.8424,0.0376,0.5397,-0.108,,,,,,52.4086,-1.6019851,4.2,34.769
3234.1,-0.6145,2.1556,10.319,0.0228,0.4854,-0.0697,,,,,,52.408603,-1.6019821,4.216666667,32.601
3234.199,-0.8035,2.0387,10.3405,0.0345,0.5161,-0.0787,,,,,,52.4086063,-1.6019795,4.294444444,30.312
3234.299,-0.5387,2.2565,9.5791,0.0727,0.5574,-0.0098,,,,,,52.4086095,-1.6019771,4.388888889,27.608
3234.399,-1.287,1.7425,9.6298,0.0457,0.5191,0.0023,,,,,,52.4086129,-1.6019751,4.45,23.825
3234.499,0.4354,1.6245,9.5402,0.0845,0.5129,-0.0167,,,,,,52.4086166,-1.6019733,4.580555556,20.363
3234.599,1.0924,1.7302,10.2031,0.0904,0.4733,-0.054,,,,,,52.4086203,-1.6019717,4.666666667,16.745
3234.699,-0.6884,1.5771,9.9872,0.0444,0.4073,0.0124,,,,,,52.4086244,-1.6019703,4.772222222,14.104
3234.799,-0.4084,1.4007,9.7187,0.1878,0.3665,-0.0611,,,,,,52.4086285,-1.6019693,4.888888889,10.221
3234.9,-0.2243,1.219,10.1202,0.225,0.3198,0.0172,,,,,,52.4086329,-1.6019685,5.005555556,7.726
3234.999,-0.1161,0.6956,9.3506,-0.1602,0.2812,-0.011,,,,,,52.4086374,-1.6019679,5.102777778,5.523
3235.099,-0.1474,0.2796,9.1115,0.2747,0.2915,-0.0335,,,,,,52.4086419,-1.6019675,5.263888889,4.307
3235.199,-0.4361,0.8598,9.5085,0.2328,0.1738,0.069,,,,,,52.4086468,-1.6019673,5.344444444,2.129
3235.299,1.1109,0.6663,10.1832,-0.113,0.1745,0.0534,,,,,,52.4086514,-1.6019671,5.438888889,1.684
3235.399,0.377,0.7662,10.0407,-0.0419,0.2298,-0.052,,,,,,52.4086563,-1.6019672,5.555555556,359.33
3235.499,0.3197,0.0794,10.3778,-0.0707,0.1265,-0.0396,,,,,,52.4086612,-1.6019673,5.633333333,358.967
3235.6,1.3161,1.2122,10.3375,0.0457,0.1063,-0.0462,,,,,,52.4086664,-1.6019676,5.736111111,358.314
3235.7,0.9875,0.0703,9.6501,0.0153,0.1496,-0.0352,,,,,,52.4086714,-1.6019681,5.858333333,356.803
3235.799,0.8152,0.2033,9.6091,-0.0238,0.0565,0.0249,,,,,,52.4086764,-1.6019684,5.958333333,357.55
3235.899,1.7883,0.2325,10.4239,0.1607,-0.019,0.0167,,,,,,52.408682,-1.6019692,6.044444444,355.41
3236,1.7955,1.027,10.165,-0.1253,-0.0275,0.0222,52.40865,-1.601954,1.394444444,356.23,3,52.4086874,-1.6019698,6.138888889,355.61
3236.1,-0.1361,0.3467,9.4146,-0.0767,0.0137,-0.0049,,,,,,52.4086927,-1.6019703,6.233333333,356.49
3236.199,1.0539,0.5503,10.6829,0.0174,0.1378,-0.1071,,,,,,52.4086983,-1.6019707,6.338888889,357.086
3236.3,0.9735,1.6673,9.6396,0.0112,0.0076,-0.0043,,,,,,52.4087042,-1.6019714,6.433333333,356.084
3236.4,1.1785,0.8556,9.7617,-0.0227,-0.0275,0.0132,,,,,,52.4087098,-1.6019721,6.488888889,356.228
3236.499,-0.1828,0.6002,10.2051,0.0605,0.0355,-0.0485,,,,,,52.4087155,-1.601973,6.516666667,355.228
3236.599,1.1431,-0.5071,10.848,-0.1068,0.0522,-0.013,,,,,,52.4087216,-1.6019738,6.5,355.862
3236.699,0.3069,1.3965,10.3283,-0.1199,0.0362,0.0101,,,,,,52.4087275,-1.6019745,6.552777778,355.738
3236.8,0.5091,0.4721,9.5694,0.2043,-0.0008,0.002,,,,,,52.4087334,-1.6019752,6.611111111,356.137
3236.9,0.3865,0.4884,10.325,0.2288,-0.0658,0.0463,,,,,,52.4087393,-1.6019761,6.616666667,355.439
3236.999,2.3975,0.7063,10.6052,-0.3342,-0.0307,0.0667,,,,,,52.4087452,-1.6019768,6.633333333,355.492
3237.099,-0.7217,-1.0706,9.4166,-0.264,-0.0065,0.0201,,,,,,52.4087511,-1.6019777,6.644444444,355.071
3237.199,0.5981,-0.4939,9.1985,0.1862,-0.0056,-0.0303,,,,,,52.4087571,-1.6019782,6.675,356.353
3237.3,1.012,0.2764,9.8268,0.0709,0.0206,-0.049,,,,,,52.4087631,-1.6019789,6.7,356.123
3237.4,0.5815,-2.1405,9.6257,-0.0631,0.0203,0.0002,,,,,,52.4087692,-1.6019797,6.761111111,355.69
3237.499,-1.3692,0.2374,10.1197,0.0144,0.0348,-0.0516,,,,,,52.408775,-1.6019801,6.758333333,356.859
3237.599,1.5724,-1.2099,10.1586,-0.0591,-0.0267,0.0253,,,,,,52.4087809,-1.6019808,6.830555556,356.141
3237.7,0.5935,-0.0993,8.9526,-0.0208,0.004,-0.0665,,,,,,52.4087867,-1.6019814,6.858333333,356.141
3237.8,0.5181,-0.2213,6.8562,0.0658,0.1102,-0.0286,,,,,,52.4087931,-1.6019821,7.016666667,356.655
3237.899,-0.4215,-1.4606,8.3458,-0.0003,-0.0522,0.0282,,,,,,52.4087993,-1.6019827,6.858333333,356.516
3237.999,1.1773,-0.3564,10.2654,-0.0191,-0.0381,0.032,,,,,,52.4088055,-1.6019835,6.877777778,356.039
3238.101,0.6535,-0.2762,10.8991,0.0777,-0.0441,0.0538,,,,,,52.4088117,-1.601984,6.922222222,356.549
3238.199,-0.638,-1.0173,7.4864,0.2448,-0.0726,0.0195,,,,,,52.4088181,-1.6019846,6.997222222,356.572
3238.299,3.6205,0.955,8.8601,0.2407,-0.0297,0.1622,,,,,,52.4088244,-1.6019852,7.019444444,356.799
3238.4,0.9076,0.0655,9.4915,-0.0435,-0.0267,0.0234,,,,,,52.4088304,-1.6019857,7.066666667,356.862
3238.5,-0.1476,-0.3291,10.1377,0.0073,0.0036,-0.0473,,,,,,52.4088368,-1.6019862,7.066666667,357.262
3238.599,-0.1229,-0.2767,9.9442,-0.0477,0.0207,-0.0394,,,,,,52.4088432,-1.6019868,7.063888889,356.445
3238.699,-0.1844,-0.7013,10.0134,-0.0801,-0.0425,0.0246,,,,,,52.4088494,-1.6019873,7.088888889,357.403
3238.799,0.5304,-0.4604,9.7768,-0.0489,-0.0385,0.0275,,,,,,52.4088558,-1.6019877,7.116666667,357.42
3238.899,0.2831,-0.4268,10.125,-0.0919,-0.0431,-0.039,,,,,,52.4088623,-1.6019883,7.152777778,357.394
3238.999,-0.2591,0.2113,9.2906,-0.0589,0.038,-0.047,,,,,,52.4088685,-1.6019888,7.175,357.02
3239.1,0.037,0.512,9.6527,0.022,-0.04,0.0698,,,,,,52.4088749,-1.6019892,7.194444444,357.945
3239.2,-0.4459,-0.3847,9.616,-0.0179,0.0108,-0.0199,,,,,,52.4088815,-1.6019897,7.233333333,357.098
3239.299,0.8231,0.0527,9.7624,-0.0498,-0.0087,0.0244,,,,,,52.4088878,-1.6019901,7.247222222,357.756
3239.4,0.5505,-1.1849,9.6422,-0.0872,-0.0674,0.0764,,,,,,52.4088942,-1.6019906,7.266666667,357.436
3239.499,0.4701,-0.1163,9.8735,0.026,0.0115,-0.025,,,,,,52.408901,-1.601991,7.294444444,357.733
3239.6,0.2073,-0.2645,9.7901,-0.0157,0.012,-0.011,,,,,,52.4089073,-1.6019913,7.294444444,358.496
3239.7,0.0185,-0.8936,9.8781,0.0499,0.0017,-0.014,,,,,,52.4089142,-1.6019919,7.313888889,356.875
3239.8,-0.5508,-1.1387,9.713,0.1128,-0.0367,0.0271,,,,,,52.4089207,-1.6019924,7.322222222,357.307
3239.899,0.1081,-0.1168,10.2,-0.1335,-0.0025,-0.0361,,,,,,52.4089272,-1.6019925,7.330555556,358.945
3240,0.241,0.2342,9.3069,-0.0231,-0.044,0.013,,,,,,52.4089337,-1.6019929,7.322222222,357.694
3240.1,0.4134,-0.3648,9.2864,-0.0517,0.0218,-0.005,,,,,,52.40894,-1.6019934,7.286111111,357.053
3240.199,-0.3938,-1.3574,10.4361,-0.0954,0.0146,0.0006,,,,,,52.4089464,-1.6019938,7.272222222,357.911
3240.299,-0.5877,-0.9525,10.0134,-0.0217,-0.0201,-0.0233,,,,,,52.4089529,-1.6019941,7.252777778,357.944
3240.4,-0.3044,-0.4209,9.8248,-0.0095,-0.0085,-0.0331,,,,,,52.4089594,-1.6019946,7.261111111,357.433
3240.499,0.4304,-0.9956,9.46,0.0397,-0.0164,-0.0055,,,,,,52.4089657,-1.601995,7.272222222,357.763
3240.6,-0.0295,-0.7081,10.0792,0.0464,0.022,-0.0124,,,,,,52.408972,-1.6019953,7.219444444,357.865
3240.7,0.2834,-0.6576,10.132,-0.069,-0.0167,-0.0116,,,,,,52.4089783,-1.6019955,7.180555556,358.843
3240.799,-1.0264,-1.225,9.6684,-0.0528,0.0085,-0.0247,,,,,,52.4089848,-1.6019958,7.144444444,358.549
3240.9,-0.557,-0.4228,10.0981,0.0344,0.0074,-0.0222,,,,,,52.408991,-1.6019961,7.091666667,358.218
3241,0.0218,-0.9875,9.5846,0.0095,-0.0445,0.0023,,,,,,52.4089972,-1.6019964,7.044444444,358.468
3241.1,0.1025,-0.594,9.4702,0.0172,0.004,-0.0021,,,,,,52.4090034,-1.6019966,6.963888889,358.471
3241.2,0.1356,-1.3198,9.8986,0.0145,-0.0375,0.013,,,,,,52.4090094,-1.6019969,6.908333333,358.336
3241.3,-0.6705,-1.5411,10.1996,0.046,0.0281,-0.069,,,,,,52.4090156,-1.6019972,6.833333333,358.547
3241.4,-1.0389,-0.5927,9.8297,0.0734,-0.0561,0.0119,,,,,,52.4090215,-1.6019974,6.755555556,358.373
3241.5,-0.5159,-1.6582,9.9991,-0.0115,0.0038,-0.0416,,,,,,52.4090275,-1.6019977,6.663888889,358.397
3241.6,-0.8767,-0.8963,9.5403,0.0543,-0.0035,-0.0227,,,,,,52.4090332,-1.6019979,6.575,358.422
3241.7,-0.2031,-0.8712,9.8284,-0.0507,0.0075,-0.0385,,,,,,52.4090389,-1.6019982,6.486111111,357.896
3241.8,-0.8806,-1.3152,10.1924,-0.0215,0.0118,-0.0342,,,,,,52.4090445,-1.6019985,6.366666667,358.084
3241.899,-1.0475,-1.2656,9.8614,0.024,0.011,-0.0268,,,,,,52.40905,-1.6019987,6.277777778,358.597
3241.999,-0.7507,-1.0681,9.7696,0.0731,0.0204,-0.0132,,,,,,52.4090555,-1.601999,6.175,358.047
3242.1,-0.1825,-1.3662,9.6733,-0.0645,0.0246,-0.0233,,,,,,52.4090609,-1.6019994,6.072222222,357.049
3242.199,-0.2391,-1.4377,9.7018,-0.0543,-0.0138,-0.018,,,,,,52.4090661,-1.6019997,5.961111111,357.75
3242.299,-1.0254,-1.5931,9.8779,0.0354,-0.0071,-0.0041,,,,,,52.4090712,-1.6019999,5.852777778,358.422
3242.399,-0.502,-1.1788,10.2757,0.029,0.0199,-0.0382,,,,,,52.4090763,-1.6020001,5.708333333,358.336
3242.499,-0.5702,-0.7869,9.5491,-0.0855,-0.0423,0.0628,,,,,,52.4090813,-1.6020005,5.611111111,357.672
3242.6,-0.9966,-1.6373,9.0847,-0.1061,-0.0272,0.0056,,,,,,52.4090861,-1.6020007,5.575,357.881
3242.7,0.8414,-1.3781,10.3104,-0.0022,-0.0385,-0.0183,,,,,,52.4090908,-1.6020012,5.461111111,356.82
3242.8,0.2694,-1.2904,10.0473,-0.0501,-0.0917,0.0015,,,,,,52.4090956,-1.6020013,5.361111111,358.241
3242.9,0.8382,-1.0469,9.2753,-0.0431,-0.0627,0.0013,,,,,,52.4091002,-1.6020015,5.227777778,358.393
3243,0.0781,-1.499,9.5872,-0.0365,-0.0879,0.0624,,,,,,52.4091049,-1.6020016,5.163888889,358.742
3243.099,0.7219,-1.9306,9.984,-0.0334,-0.1499,0.0792,,,,,,52.4091094,-1.6020017,5.094444444,359.22
3243.199,1.2351,-1.9938,9.8916,-0.0559,-0.1917,0.041,,,,,,52.4091139,-1.6020018,5.036111111,358.966
3243.299,0.0497,-2.5374,10.1815,0.0222,-0.2488,0.0547,,,,,,52.4091184,-1.6020015,4.988888889,1.608
3243.399,0.0051,-2.4523,9.8867,0.0186,-0.2161,-0.0213,,,,,,52.4091226,-1.6020011,4.938888889,2.541
3243.5,1.028,-2.5311,10.1492,0.0148,-0.2829,0.0202,,,,,,52.4091268,-1.6020004,4.863888889,4.886
3243.599,0.6191,-2.608,9.9205,0.045,-0.3555,0.0877,,,,,,52.409131,-1.6019996,4.811111111,6
3243.699,1.2559,-2.8587,9.6397,0.0471,-0.3838,0.0631,,,,,,52.409135,-1.6019986,4.758333333,7.832
3243.799,0.3671,-2.8363,10.3461,0.0219,-0.3903,0.0374,,,,,,52.4091389,-1.6019974,4.677777778,9.182
